c_1_7_146	3	[-129.60452, -257.41772, -62.51746, -50.87617, -85.22546]
c_1_7_147	2	[-190.93033, -288.4149, -185.5031, -363.44083, -541.7104]
c_1_7_150	2	[-188.15451, -284.62976, -174.17336, -358.05505, -558.47656]
c_1_7_151	2	[-131.51503, -250.19286, -91.36682, -154.64182, -232.03766]
c_1_7_153	0	[-282.22562, -296.03946, -300.1704, -778.61536, -1214.5032]
c_1_7_154	2	[-176.50758, -265.75192, -127.89145, -271.74875, -432.05444]
c_1_7_158	2	[-183.53268, -269.98483, -156.01495, -339.26614, -530.62976]
c_1_7_163	2	[-151.72626, -263.80502, -113.20221, -203.36934, -313.5348]
c_1_7_164	0	[-196.4881, -270.19492, -197.65459, -469.4354, -724.3116]
c_1_7_167	2	[-146.09433, -256.4769, -104.35539, -197.06699, -314.65588]
c_1_7_172	2	[-137.15143, -258.38876, -75.68271, -95.83787, -159.54523]
c_1_7_175	2	[-147.20134, -262.55402, -113.46829, -203.80386, -312.5912]
c_1_7_176	2	[-153.48572, -261.86285, -108.05139, -212.10068, -344.9289]
c_1_7_18	2	[-132.23654, -251.14786, -87.69058, -154.8605, -244.1404]
c_1_7_183	2	[-144.64532, -257.51492, -104.010704, -194.63861, -315.8045]
c_1_7_186	2	[-144.05139, -260.19702, -100.630905, -178.35739, -277.76233]
c_1_7_187	2	[-170.34691, -268.00098, -160.23311, -346.42264, -530.9197]
c_1_7_188	2	[-151.18837, -254.52902, -101.99065, -191.49144, -297.74805]
c_1_7_189	2	[-145.43095, -261.1166, -105.740746, -175.40399, -264.43262]
c_1_7_191	2	[-153.07404, -265.18585, -107.96207, -177.93294, -284.1753]
c_1_7_197	2	[-144.18405, -260.59528, -113.97672, -209.66388, -319.62268]
c_1_7_20	2	[-174.57886, -268.33258, -170.49448, -373.75006, -569.48083]
c_1_7_200	2	[-182.56296, -282.06534, -158.5619, -307.1557, -469.89813]
c_1_7_202	2	[-146.6217, -264.64386, -107.63904, -177.44029, -257.71713]
c_1_7_203	2	[-132.46439, -256.92432, -80.02401, -110.093124, -169.50494]
c_1_7_204	2	[-140.31024, -261.91174, -91.026306, -135.78583, -208.83081]
c_1_7_205	2	[-137.77457, -256.31287, -94.98708, -159.15382, -247.04498]
c_1_7_206	2	[-138.24432, -251.52011, -106.6715, -208.71892, -315.3434]
c_1_7_207	2	[-139.38191, -256.3393, -97.49957, -175.83006, -269.97992]
c_1_7_210	2	[-157.1359, -258.12607, -117.341064, -231.33229, -373.74475]
c_1_7_212	0	[-190.01848, -282.26904, -205.30733, -446.85895, -683.2754]
c_1_7_222	0	[-248.09248, -308.5965, -328.97586, -783.1178, -1167.7866]
c_1_7_224	0	[-220.45258, -297.5061, -239.25938, -530.4684, -833.17865]
c_1_7_225	2	[-147.19768, -258.1881, -113.26286, -214.71971, -350.53308]
c_1_7_227	0	[-210.76949, -294.3273, -243.71739, -564.98645, -866.36536]
c_1_7_229	2	[-142.23088, -258.56824, -107.08836, -191.09541, -296.95364]
c_1_7_233	2	[-146.15263, -253.62067, -121.634834, -244.90453, -374.75308]
c_1_7_239	2	[-168.41661, -272.22385, -157.9921, -325.26108, -496.74103]
c_1_7_240	0	[-185.85138, -269.2255, -192.83022, -478.02087, -757.2077]
c_1_7_244	2	[-125.6257, -246.88574, -75.22169, -118.79956, -185.29066]
c_1_7_246	2	[-130.78749, -244.54735, -86.55099, -169.50931, -267.6596]
c_1_7_249	0	[-176.85304, -275.0864, -182.64655, -387.43045, -594.47675]
c_1_7_25	2	[-156.95581, -270.45593, -112.81601, -196.33464, -314.53677]
c_1_7_255	2	[-166.53592, -274.83414, -138.5814, -259.14096, -392.08566]
c_1_7_256	2	[-146.70093, -262.22998, -106.55941, -201.63823, -307.51266]
c_1_7_26	0	[-189.46938, -278.1732, -199.95639, -452.63663, -688.1108]
c_1_7_262	2	[-157.57887, -252.29268, -137.99922, -310.95242, -494.8598]
c_1_7_266	2	[-135.08958, -247.23257, -68.96211, -109.069534, -179.57674]
c_1_7_269	2	[-140.90544, -255.12262, -101.72661, -189.27806, -291.54156]
c_1_7_27	0	[-178.40369, -263.42273, -178.46715, -415.48026, -648.04816]
c_1_7_276	2	[-146.51047, -261.4946, -100.549934, -172.0572, -266.13965]
c_1_7_277	2	[-170.4882, -278.69485, -148.12613, -275.5223, -424.54813]
c_1_7_279	3	[-126.573326, -255.9759, -58.47957, -38.705494, -57.594887]
c_1_7_28	2	[-140.51524, -263.6731, -86.56889, -116.213425, -178.71477]
c_1_7_285	2	[-151.83818, -262.72348, -114.49892, -202.76477, -311.81134]
c_1_7_287	0	[-186.37807, -282.24207, -194.15872, -409.5204, -627.34186]
c_1_7_288	0	[-185.57045, -280.8994, -186.96469, -381.34946, -572.3471]
c_1_7_290	2	[-169.1582, -276.16333, -138.41605, -250.38585, -384.5551]
c_1_7_293	2	[-150.71124, -257.07858, -132.0464, -271.27567, -406.5075]
c_1_7_296	2	[-148.5544, -266.54312, -111.33152, -181.11588, -269.5698]
c_1_7_297	2	[-171.7989, -262.19846, -148.02112, -326.17032, -517.1662]
c_1_7_305	2	[-137.80202, -259.98193, -88.71029, -125.68092, -187.92642]
c_1_7_312	2	[-146.3253, -265.78, -95.27431, -130.83739, -198.928]
c_1_7_314	2	[-137.97198, -255.38643, -83.40105, -125.15495, -204.97307]
c_1_7_315	2	[-147.59937, -272.00424, -90.4725, -120.23712, -212.1759]
c_1_7_317	0	[-221.12779, -284.56815, -254.89758, -606.3678, -938.98584]
c_1_7_320	2	[-186.12236, -284.13593, -177.68347, -375.46948, -618.7181]
c_1_7_322	2	[-159.3281, -265.3621, -129.80238, -246.38469, -388.78244]
c_1_7_35	2	[-211.95535, -301.5575, -191.55986, -385.62482, -589.69995]
c_1_7_36	2	[-175.25243, -276.81424, -152.80325, -296.22815, -460.29684]
c_1_7_39	2	[-191.80612, -262.9442, -171.53471, -413.6661, -669.69507]
c_1_7_41	2	[-165.0795, -259.0991, -146.77533, -328.52832, -507.9431]
c_1_7_42	2	[-212.006, -276.72995, -191.62662, -468.0645, -756.6889]
c_1_7_44	2	[-151.93648, -268.5513, -103.30936, -154.00313, -237.43999]
c_1_7_47	2	[-141.69823, -256.16858, -104.66751, -193.61073, -304.10773]
c_1_7_50	2	[-147.78151, -255.83617, -111.30886, -217.52051, -341.3578]
c_1_7_52	2	[-153.18756, -256.76724, -124.47532, -264.61487, -421.21628]
c_1_7_53	2	[-157.12476, -266.26843, -117.575645, -220.51736, -349.1882]
c_1_7_57	2	[-147.87785, -258.78702, -115.6526, -215.58772, -341.6213]
c_1_7_58	2	[-162.3082, -267.92535, -141.26822, -278.56207, -415.437]
c_1_7_6	2	[-134.75865, -261.4963, -73.954636, -88.02571, -162.47852]
c_1_7_67	2	[-150.48996, -264.0669, -112.05714, -187.22874, -285.94714]
c_1_7_68	2	[-127.98735, -252.60071, -65.14112, -69.542595, -112.68807]
c_1_7_70	2	[-171.72289, -273.83722, -151.44917, -305.742, -464.18683]
c_1_7_72	2	[-186.67271, -267.65643, -175.081, -400.4552, -619.7463]
c_1_7_77	2	[-213.5971, -272.74835, -187.8062, -452.75137, -715.082]
c_1_7_79	2	[-155.78519, -272.83063, -113.64896, -185.04494, -290.37473]
c_1_7_82	0	[-208.60408, -277.4854, -237.46892, -575.4347, -875.9313]
c_1_7_83	2	[-156.31389, -266.39258, -128.70705, -234.5838, -356.73526]
c_1_7_84	2	[-171.10533, -272.89642, -162.4609, -327.93396, -486.61456]
c_1_7_89	2	[-165.0039, -269.14697, -145.2917, -292.4798, -446.37958]
c_1_7_91	2	[-189.55246, -263.18036, -182.85559, -437.64026, -704.4699]
c_1_7_93	2	[-140.24994, -256.59464, -94.68187, -152.01839, -235.07632]
c_1_7_94	0	[-171.88533, -271.02316, -174.53902, -376.13992, -578.05743]
c_1_7_98	0	[-213.03162, -290.4331, -256.4035, -579.7684, -883.8904]
c_1_9_102	2	[-140.04662, -261.8699, -76.67033, -95.16705, -151.76387]
c_1_9_113	0	[-247.49033, -288.35873, -307.11298, -785.1213, -1231.8442]
c_1_9_116	1	[-475.63974, -435.85, -764.58374, -1861.3076, -2814.2654]
c_1_9_12	2	[-157.81442, -279.17603, -99.4582, -130.01787, -222.31812]
c_1_9_127	2	[-171.0263, -258.39102, -135.54576, -277.64423, -424.6758]
c_1_9_132	2	[-144.92532, -266.75504, -85.66162, -120.334625, -198.52208]
c_1_9_14	0	[-224.56447, -289.08972, -258.32166, -601.62775, -939.73773]
c_1_9_141	2	[-137.77321, -264.28635, -72.053535, -75.86004, -134.41457]
c_1_9_143	0	[-252.47473, -285.2565, -296.19376, -754.2384, -1169.8694]
c_1_9_144	2	[-182.00214, -257.4251, -139.154, -323.20944, -525.53436]
c_1_9_147	2	[-150.8195, -259.1859, -90.95834, -144.3986, -229.42232]
c_1_9_159	2	[-157.67924, -267.73206, -105.828835, -172.18068, -275.38177]
c_1_9_162	1	[-591.29065, -448.5567, -793.6125, -2000.8771, -3017.0647]
c_1_9_169	1	[-380.8913, -352.32385, -487.2507, -1217.0172, -1833.1986]
c_1_9_178	0	[-245.9231, -288.57672, -260.58627, -632.45056, -993.33484]
c_1_9_179	2	[-174.08875, -271.72922, -155.08054, -326.7848, -527.92554]
c_1_9_18	1	[-354.10306, -339.77118, -538.4549, -1341.808, -2031.2584]
c_1_9_180	0	[-273.14197, -306.7877, -345.62363, -863.0472, -1307.5623]
c_1_9_186	0	[-311.35333, -340.28305, -434.06567, -1042.6091, -1621.9918]
c_1_9_19	2	[-125.83452, -250.46288, -61.819614, -65.89182, -104.33812]
c_1_9_190	2	[-142.9429, -251.9224, -92.96756, -161.88205, -259.1306]
c_1_9_200	0	[-185.1077, -275.75037, -187.01927, -424.95822, -673.9309]
c_1_9_207	2	[-167.96193, -270.84076, -139.9192, -291.77524, -445.54672]
c_1_9_214	0	[-217.02222, -266.25165, -237.86142, -579.54565, -899.44183]
c_1_9_216	2	[-276.00116, -306.3262, -259.6756, -638.9115, -1020.7424]
c_1_9_221	0	[-247.42384, -315.49115, -300.3619, -674.06995, -1036.0001]
c_1_9_223	2	[-145.08905, -255.30334, -100.24552, -186.43387, -295.9768]
c_1_9_224	0	[-242.99886, -276.94012, -275.46997, -689.9614, -1072.5732]
c_1_9_23	2	[-166.41653, -266.3085, -130.47499, -254.04654, -395.80966]
c_1_9_237	0	[-292.60846, -313.04095, -374.40118, -914.99286, -1420.6302]
c_1_9_239	0	[-222.92194, -267.68564, -254.58664, -650.53345, -994.8117]
c_1_9_243	2	[-134.08127, -250.41666, -88.73723, -147.3686, -227.65266]
c_1_9_251	1	[-691.4446, -466.0718, -1065.2976, -2861.6628, -4342.7793]
c_1_9_252	0	[-244.62982, -289.59412, -313.6732, -793.32214, -1210.0422]
c_1_9_255	1	[-362.13596, -333.65335, -416.4036, -1070.6019, -1670.3439]
c_1_9_259	0	[-234.31216, -264.34158, -248.98218, -659.53345, -1023.535]
c_1_9_26	1	[-389.73062, -370.15228, -515.6756, -1247.9425, -1882.698]
c_1_9_265	2	[-141.67075, -263.93167, -81.55457, -95.96999, -152.4703]
c_1_9_266	0	[-211.03708, -284.88037, -239.92258, -567.4913, -893.3887]
c_1_9_267	0	[-305.40363, -318.3877, -423.68848, -1071.4972, -1644.5015]
c_1_9_273	2	[-139.4087, -263.7714, -73.79466, -78.36542, -123.447174]
c_1_9_276	0	[-257.197, -292.5842, -329.1547, -848.6851, -1314.1324]
c_1_9_28	2	[-143.38933, -263.98154, -84.57131, -111.43337, -189.31195]
c_1_9_283	3	[-125.62728, -256.18234, -54.53402, -30.218348, -48.3845]
c_1_9_284	2	[-141.10587, -252.48244, -83.540726, -140.17696, -228.56664]
c_1_9_286	3	[-133.56444, -259.0541, -68.4144, -60.955418, -95.12933]
c_1_9_292	2	[-156.65538, -265.97092, -125.54161, -229.13622, -357.42047]
c_1_9_296	0	[-319.44415, -346.8609, -467.82156, -1122.1808, -1696.7047]
c_1_9_299	3	[-121.266266, -250.52173, -52.15271, -37.917305, -58.98125]
c_1_9_300	0	[-226.09381, -288.526, -260.35562, -601.8853, -902.91455]
c_1_9_303	1	[-409.5795, -352.84076, -616.9404, -1602.7959, -2465.0889]
c_1_9_306	0	[-272.24826, -311.10327, -379.5635, -909.161, -1375.7877]
c_1_9_308	2	[-136.93553, -258.09738, -81.587776, -118.752975, -198.4953]
c_1_9_31	0	[-185.06975, -264.64706, -193.00725, -456.16095, -715.76556]
c_1_9_310	2	[-175.52182, -262.1687, -126.73915, -266.68497, -434.9686]
c_1_9_317	0	[-287.12643, -328.13965, -393.8799, -967.6443, -1483.909]
c_1_9_320	2	[-212.0622, -265.4672, -206.78789, -513.13464, -827.0006]
c_1_9_323	0	[-211.97224, -282.43024, -242.5338, -563.5841, -871.8845]
c_1_9_325	2	[-139.40439, -263.3699, -80.39901, -91.88505, -142.53958]
c_1_9_333	2	[-131.62057, -253.2274, -64.96573, -68.976715, -105.032845]
c_1_9_338	0	[-187.91933, -277.2095, -199.58194, -428.79883, -651.45154]
c_1_9_340	1	[-380.26437, -375.5282, -577.1406, -1406.0061, -2121.6877]
c_1_9_342	2	[-212.62419, -258.875, -193.66269, -499.76965, -776.73517]
c_1_9_343	1	[-364.59677, -338.08392, -409.6293, -1037.0201, -1602.0215]
c_1_9_346	2	[-237.07019, -291.6063, -227.17592, -535.76337, -839.09644]
c_1_9_347	2	[-138.41426, -255.60387, -92.32185, -145.1275, -216.94327]
c_1_9_35	2	[-139.22409, -263.68658, -73.880905, -80.8319, -134.04947]
c_1_9_353	2	[-168.02672, -259.89484, -120.79698, -254.33466, -411.2763]
c_1_9_357	1	[-868.53595, -583.0947, -1180.3003, -2982.7917, -4502.3384]
c_1_9_360	2	[-130.26521, -248.43869, -87.51395, -151.89215, -238.2275]
c_1_9_361	2	[-189.1285, -257.86957, -162.78233, -391.7905, -632.5333]
c_1_9_362	0	[-226.7597, -312.818, -237.02321, -471.35294, -731.6483]
c_1_9_366	2	[-147.69012, -252.69144, -83.25727, -148.20854, -246.83275]
c_1_9_368	3	[-123.207855, -251.4788, -57.615643, -44.824883, -66.112236]
c_1_9_371	2	[-145.21785, -261.8456, -88.33111, -128.45187, -208.11098]
c_1_9_372	0	[-205.92642, -277.31693, -249.59558, -606.1769, -926.9332]
c_1_9_381	2	[-166.2263, -266.6383, -156.96065, -329.1637, -505.9465]
c_1_9_384	1	[-380.68954, -348.2754, -397.6244, -1011.5926, -1582.551]
c_1_9_393	2	[-166.87149, -272.8435, -115.4429, -197.28987, -318.3736]
c_1_9_397	3	[-128.63428, -252.07002, -59.43243, -56.329826, -94.39261]
c_1_9_398	0	[-204.1666, -282.774, -213.70508, -493.34802, -757.4373]
c_1_9_399	2	[-138.66808, -263.11508, -74.955894, -79.50774, -123.858864]
c_1_9_403	2	[-135.96416, -257.22162, -76.55965, -92.295074, -141.18123]
c_1_9_407	1	[-375.54398, -368.10504, -491.9875, -1274.4348, -1955.466]
c_1_9_416	2	[-131.51166, -254.8352, -69.71952, -85.62858, -134.45474]
c_1_9_421	2	[-142.66821, -264.47614, -78.627464, -88.48206, -136.94029]
c_1_9_427	0	[-225.13406, -284.21326, -291.1473, -688.2137, -1048.2222]
c_1_9_43	0	[-284.95425, -327.34155, -337.40225, -795.60565, -1228.3196]
c_1_9_431	3	[-125.960945, -254.13968, -60.971985, -54.33289, -85.055916]
c_1_9_432	2	[-133.58363, -257.27682, -71.18347, -79.32016, -122.760025]
c_1_9_434	0	[-233.39372, -289.51184, -258.64246, -598.67285, -910.7399]
c_1_9_439	2	[-139.66252, -257.36557, -80.01261, -104.74333, -161.67941]
c_1_9_44	2	[-213.78656, -259.74435, -195.98354, -524.06866, -820.454]
c_1_9_440	2	[-147.76566, -256.27768, -90.59904, -155.46655, -247.03534]
c_1_9_441	2	[-138.84541, -262.9564, -82.68656, -110.526794, -171.23698]
c_1_9_442	3	[-125.81947, -255.00775, -56.072453, -32.64935, -48.38443]
c_1_9_445	2	[-130.85655, -257.08817, -63.606728, -65.49454, -114.2286]
c_1_9_447	3	[-132.07811, -258.32645, -65.64919, -57.902435, -86.98956]
c_1_9_450	3	[-132.30464, -258.1076, -64.55275, -61.96476, -103.64302]
c_1_9_451	3	[-132.59721, -262.60495, -63.944675, -48.770046, -77.4018]
c_1_9_455	2	[-129.15834, -252.76228, -71.15004, -86.920616, -140.48776]
c_1_9_458	3	[-127.74874, -253.75081, -60.084225, -50.711033, -75.988625]
c_1_9_460	0	[-192.35956, -270.03705, -232.08345, -554.5781, -860.71277]
c_1_9_463	3	[-136.78296, -264.14987, -72.825134, -70.5064, -114.64644]
c_1_9_464	0	[-198.48717, -276.26923, -206.57236, -460.7092, -711.2737]
c_1_9_466	2	[-142.97028, -264.73697, -87.55867, -113.73625, -183.28]
c_1_9_469	2	[-140.68495, -258.92612, -92.72134, -153.1791, -246.65489]
c_1_9_471	0	[-203.06737, -273.76685, -234.98203, -596.7889, -907.0914]
c_1_9_478	3	[-127.654915, -255.3129, -63.13157, -55.74229, -85.22565]
c_1_9_479	2	[-157.0742, -258.1104, -141.15025, -299.64902, -453.92035]
c_1_9_48	0	[-329.27817, -341.55563, -469.59918, -1144.2948, -1756.326]
c_1_9_487	2	[-179.96169, -272.14594, -136.7258, -250.99663, -394.42783]
c_1_9_495	2	[-135.52214, -258.25903, -78.26224, -112.48677, -170.19444]
c_1_9_5	1	[-440.5781, -416.93207, -710.25323, -1732.3967, -2578.1262]
c_1_9_506	2	[-171.5304, -264.6107, -136.3248, -275.9619, -435.36383]
c_1_9_509	0	[-207.20113, -277.9373, -264.8024, -636.0036, -967.0744]
c_1_9_516	1	[-415.61493, -405.3243, -639.1564, -1534.1235, -2275.9404]
c_1_9_517	2	[-153.73145, -261.39056, -124.14149, -232.78438, -360.28168]
c_1_9_521	0	[-300.32486, -336.47476, -425.96014, -1044.2572, -1591.2794]
c_1_9_523	2	[-173.14058, -265.74976, -138.29294, -279.40802, -428.1148]
c_1_9_529	2	[-141.07092, -255.28561, -81.80126, -124.28765, -191.48535]
c_1_9_537	0	[-263.68973, -289.9656, -362.62372, -936.1922, -1431.1848]
c_1_9_554	3	[-130.65352, -258.33224, -65.15737, -52.684097, -76.70857]
c_1_9_558	0	[-247.32768, -295.1034, -300.53577, -713.9634, -1119.6742]
c_1_9_564	3	[-125.80485, -254.6234, -56.402367, -35.86635, -57.59216]
c_1_9_570	0	[-167.13135, -261.85175, -178.01624, -406.71884, -622.31793]
c_1_9_588	3	[-134.29205, -259.88925, -68.08003, -66.30684, -113.54924]
c_1_9_591	2	[-148.5152, -271.17242, -91.22523, -119.45866, -192.20341]
c_1_9_592	2	[-132.28716, -246.49094, -92.127, -172.00119, -259.66595]
c_1_9_599	2	[-233.76146, -283.2207, -232.86517, -552.1999, -838.47723]
c_1_9_60	1	[-372.8191, -338.99725, -533.64166, -1370.9485, -2085.1938]
c_1_9_603	2	[-136.43106, -253.97527, -83.730675, -131.70395, -207.73318]
c_1_9_604	2	[-182.07755, -277.69788, -156.75363, -313.68112, -488.7371]
c_1_9_605	1	[-450.6768, -374.73505, -552.84247, -1420.6782, -2176.442]
c_1_9_606	0	[-201.51637, -278.96762, -226.57883, -504.43146, -752.88446]
c_1_9_607	2	[-138.3502, -252.45038, -99.73085, -178.9843, -274.68994]
c_1_9_609	2	[-179.90698, -276.4295, -147.38884, -285.6206, -431.95923]
c_1_9_61	1	[-687.51556, -495.43546, -1115.0048, -2871.68, -4325.8047]
c_1_9_62	2	[-136.83414, -254.98163, -71.74744, -94.27399, -160.93878]
c_1_9_63	2	[-260.61392, -286.29947, -251.17023, -632.79034, -994.29565]
c_1_9_64	1	[-334.57736, -327.69418, -438.99417, -1107.1382, -1723.7019]
c_1_9_66	0	[-182.85423, -273.52948, -195.41023, -446.50644, -695.8258]
c_1_9_69	0	[-182.27328, -264.46445, -206.97209, -492.46854, -752.5222]
c_1_9_7	0	[-178.52641, -274.83368, -183.11252, -384.28793, -574.35187]
c_1_9_70	2	[-181.09442, -262.6971, -162.16197, -370.66315, -588.212]
c_1_9_74	0	[-259.829, -287.99512, -277.98712, -707.1874, -1128.3605]
c_1_9_75	0	[-236.38727, -297.97635, -304.83475, -748.4201, -1154.965]
c_1_9_79	0	[-197.81825, -272.19598, -212.19553, -520.0713, -811.50195]
c_1_9_80	2	[-140.95741, -261.55466, -79.710884, -96.286, -151.07047]
c_1_9_81	1	[-618.35455, -449.21237, -976.3447, -2539.152, -3845.9265]
c_1_9_85	0	[-316.46393, -345.99338, -427.90366, -1013.1879, -1573.7946]
c_1_9_86	2	[-134.61258, -258.1146, -69.9833, -81.82008, -131.96895]
c_1_9_90	2	[-132.09836, -257.98438, -67.33736, -68.355194, -105.72561]
c_1_9_99	2	[-140.44183, -252.57013, -76.417336, -111.31875, -182.49033]
c_1_10_12	2	[-197.82516, -287.10074, -180.41739, -392.9129, -658.67535]
c_1_10_136	0	[-277.00327, -307.19638, -335.00067, -856.0115, -1317.9159]
c_1_10_180	1	[-581.6496, -447.98984, -852.62463, -2139.886, -3245.0168]
c_1_10_231	0	[-250.92213, -282.97247, -284.8213, -703.67126, -1080.4958]
c_1_10_261	2	[-137.25694, -261.949, -79.50034, -87.67324, -133.05684]
c_1_10_289	0	[-245.20691, -278.82022, -290.1183, -734.3441, -1141.8185]
c_1_10_313	1	[-383.24973, -344.92667, -549.9163, -1413.9912, -2152.035]
c_1_10_416	1	[-396.49838, -347.24457, -598.606, -1543.6459, -2326.729]
c_1_10_95	2	[-224.683, -316.05942, -208.16887, -456.33633, -734.2831]
c_1_11_114	1	[-663.6367, -487.70053, -1046.2582, -2678.1528, -4031.93]
c_1_11_233	2	[-221.70642, -298.8488, -211.84348, -452.55563, -760.2101]
c_1_11_537	0	[-294.36212, -300.38535, -409.23026, -1041.6285, -1596.2825]
c_1_11_590	2	[-151.69615, -267.89386, -103.76372, -166.08707, -264.09308]
c_1_11_604	0	[-245.31639, -295.57037, -277.52744, -680.9965, -1061.6897]
c_1_11_626	2	[-157.11342, -264.9023, -109.678314, -187.9087, -305.20706]
c_1_11_649	2	[-169.34276, -263.64676, -122.51778, -255.42183, -403.6412]
c_1_11_650	0	[-228.0498, -283.0967, -275.19006, -685.27783, -1064.1725]
c_1_11_666	0	[-349.64703, -352.5275, -487.868, -1260.2994, -1941.9159]
c_1_11_733	2	[-177.27946, -258.4362, -138.5775, -320.77594, -526.3228]
c_1_11_740	1	[-456.4205, -386.20566, -734.6425, -1899.3861, -2869.3079]
c_1_11_743	0	[-204.95007, -268.28595, -208.56886, -474.09525, -734.9377]
c_1_11_760	2	[-164.6827, -270.71875, -124.184746, -240.9902, -386.9756]
c_1_11_780	1	[-605.18555, -446.30273, -805.4776, -2108.1626, -3190.504]
c_1_11_962	1	[-627.1298, -473.87894, -942.9601, -2330.9106, -3477.9482]
c_1_11_964	1	[-452.76633, -372.8178, -585.1136, -1519.818, -2326.7122]
c_1_11_974	1	[-462.1778, -356.0882, -625.0931, -1664.5739, -2530.9028]
c_1_11_989	1	[-430.21603, -343.77298, -539.97687, -1463.5566, -2302.0007]
c_1_12_110	1	[-801.00256, -544.60394, -1115.7664, -2909.462, -4472.0293]
c_1_12_152	1	[-401.36557, -344.25473, -538.2646, -1422.5612, -2185.5444]
c_1_12_186	1	[-531.008, -433.71417, -875.0941, -2241.2393, -3354.2036]
c_1_12_213	1	[-566.84644, -442.19153, -741.255, -1905.8563, -2937.7913]
c_1_12_27	2	[-150.07214, -266.93417, -97.19383, -156.6118, -256.90805]
c_1_12_271	0	[-258.30743, -283.65546, -326.04996, -829.58673, -1272.879]
c_1_12_310	1	[-523.09106, -418.46323, -769.8956, -1967.1361, -2997.7734]
c_1_12_319	0	[-253.13905, -302.5148, -314.33905, -742.6236, -1156.216]
c_1_12_367	1	[-432.03894, -371.6007, -622.13684, -1572.6714, -2390.5947]
c_1_12_379	2	[-175.19685, -274.15118, -126.82556, -237.2503, -389.75116]
c_1_12_395	1	[-473.6926, -421.06528, -696.1446, -1779.1798, -2727.672]
c_1_12_419	0	[-197.39667, -274.00366, -201.59436, -453.43494, -710.3193]
c_1_12_421	0	[-302.18573, -312.91397, -434.3869, -1118.2069, -1710.9282]
c_1_12_424	1	[-557.9268, -403.66916, -732.52466, -1987.0769, -3073.1335]
c_1_12_438	0	[-300.19455, -310.82678, -400.68292, -1030.5837, -1606.1127]
c_1_12_439	1	[-632.18427, -449.11224, -892.50995, -2340.879, -3568.891]
c_1_12_448	2	[-144.37218, -259.8237, -86.88714, -118.15542, -189.31229]
c_1_12_466	1	[-771.56744, -550.9302, -1248.3622, -3225.1348, -4852.7725]
c_1_12_474	0	[-349.82642, -358.92303, -501.04968, -1231.9775, -1870.0023]
c_1_12_489	2	[-173.44264, -264.30646, -140.39113, -288.13608, -456.68976]
c_1_12_498	0	[-271.99628, -306.2188, -361.99265, -880.442, -1351.919]
c_1_12_507	0	[-229.08954, -282.34106, -229.43907, -554.49457, -866.9241]
c_1_12_567	1	[-419.1531, -358.44177, -631.5952, -1636.0726, -2456.6548]
c_1_12_569	0	[-264.14166, -296.24072, -300.80334, -732.8877, -1133.0892]
c_1_12_94	1	[-385.0556, -333.19345, -522.82025, -1370.3966, -2119.8325]
c_1_13_235	0	[-338.7927, -341.93973, -491.80478, -1234.6307, -1881.8582]
c_1_13_251	2	[-167.29121, -261.2561, -127.49355, -268.63943, -443.8862]
c_1_13_319	2	[-141.26427, -261.8129, -91.17221, -141.52716, -227.49971]
c_1_13_357	1	[-500.1277, -401.4741, -783.046, -2011.3665, -3042.0398]
c_1_13_422	2	[-139.98303, -245.9206, -84.62386, -160.7525, -263.93878]
c_1_13_464	0	[-185.37677, -255.82274, -190.23907, -483.9928, -762.40894]
c_1_13_48	1	[-621.67, -447.97083, -880.49506, -2273.3398, -3453.399]
c_1_13_504	0	[-270.26645, -299.46542, -313.11285, -787.69366, -1230.3978]
c_1_13_534	1	[-585.7773, -444.6539, -704.7572, -1789.0989, -2724.6824]
c_1_13_538	1	[-869.0108, -514.4532, -1162.6067, -3162.0308, -4852.5347]
c_1_13_81	0	[-214.6709, -294.72684, -240.03676, -571.6079, -883.04865]
c_1_14_152	1	[-352.32254, -335.1326, -477.01785, -1187.309, -1811.5978]
c_1_14_220	1	[-592.7522, -443.24588, -694.9345, -1818.3613, -2810.9004]
c_1_14_246	1	[-592.3543, -451.9838, -889.6762, -2240.5315, -3369.661]
c_1_14_333	1	[-964.19714, -624.91516, -1376.7568, -3539.4187, -5306.3394]
c_1_14_339	0	[-208.92879, -275.67133, -234.04652, -563.7368, -895.7986]
c_1_14_373	1	[-767.48254, -537.9066, -1134.3218, -2887.4456, -4390.856]
c_1_14_374	1	[-739.3571, -489.81586, -1108.7194, -2863.1538, -4354.0034]
c_1_14_414	1	[-347.2344, -341.45218, -506.30432, -1286.0381, -1949.6755]
c_1_14_53	1	[-302.84036, -297.56323, -361.06332, -974.77277, -1573.9331]
c_1_14_556	2	[-152.03745, -261.53403, -113.310326, -196.55753, -303.59155]
c_1_14_570	1	[-578.19293, -397.2971, -783.8917, -2141.125, -3299.2568]
c_1_14_573	1	[-384.88803, -354.36844, -580.03546, -1490.7736, -2272.2559]
c_1_14_619	3	[-127.90352, -256.21625, -60.741394, -46.06791, -66.805336]
c_1_14_626	0	[-297.23743, -298.70752, -394.47067, -1030.6002, -1579.8046]
c_1_14_678	2	[-184.3745, -266.1083, -181.25821, -417.4131, -655.25336]
c_1_14_699	0	[-203.46277, -294.52896, -222.59276, -465.76633, -721.40436]
c_1_14_712	2	[-235.22931, -279.24054, -227.60852, -563.649, -901.82666]
c_1_14_732	2	[-163.07475, -259.506, -112.530334, -224.2549, -361.30017]
